,col 0,,col a,col b,col c,col d,col e,col f,RTC,col g,col h
4768,1.324444444,8820.8,2.450222222,1:19:28.000,4.0721,6994.000,9267.900,35338.200,01/09/2021 21:55:35,28480.3,24.469
4769,1.324722222,8822.65,2.450736111,1:19:29.000,4.0721,6994.000,9269.800,35346.100,01/09/2021 21:55:36,28480.3,24.468
4770,1.325,8824.5,2.45125,1:19:30.000,4.0721,6994.000,9271.800,35354.000,01/09/2021 21:55:37,28480.3,24.468
4771,1.325277778,8826.35,2.451763889,1:19:31.000,4.0724,6994.000,9273.700,35361.900,01/09/2021 21:55:38,28482.4,24.468
4772,1.325555556,8828.2,2.452277778,1:19:32.000,4.0724,6994.000,9275.600,35369.800,01/09/2021 21:55:39,28482.4,24.468
4773,1.325833333,8830.05,2.452791667,1:19:33.000,4.0727,6994.000,9277.600,35377.700,01/09/2021 21:55:40,28484.5,24.469
4774,1.326111111,8831.9,2.453305556,1:19:34.000,4.0727,6994.000,9279.500,35385.700,01/09/2021 21:55:41,28484.5,24.47
4775,1.326388889,8833.75,2.453819444,1:19:35.000,4.0727,6994.000,9281.500,35393.600,01/09/2021 21:55:42,28484.5,24.471
4776,1.326666667,8835.6,2.454333333,1:19:36.000,4.0727,6994.000,9283.400,35401.500,01/09/2021 21:55:43,28484.5,24.47
4777,1.326944444,8837.45,2.454847222,1:19:37.000,4.0733,6994.000,9285.400,35409.400,01/09/2021 21:55:44,28488.7,24.468
4778,1.327222222,8839.3,2.455361111,1:19:38.000,4.0733,6994.000,9287.300,35417.300,01/09/2021 21:55:45,28488.7,24.467
4779,1.3275,8841.15,2.455875,1:19:39.000,4.0733,6994.000,9289.200,35425.200,01/09/2021 21:55:46,28488.7,24.468
4780,1.327777778,8843,2.456388889,1:19:40.000,4.0736,6994.000,9291.200,35433.100,01/09/2021 21:55:47,28490.8,24.466
4781,1.328055556,8844.85,2.456902778,1:19:41.000,4.0736,6994.000,9293.100,35441.000,01/09/2021 21:55:48,28490.8,24.464
4782,1.328333333,8846.7,2.457416667,1:19:42.000,4.0736,6994.000,9295.100,35449.000,01/09/2021 21:55:49,28490.8,24.462
4783,1.328611111,8848.55,2.457930556,1:19:43.000,4.0739,6994.000,9297.000,35456.900,01/09/2021 21:55:50,28492.9,24.463
4784,1.328888889,8850.4,2.458444444,1:19:44.000,4.0739,6994.000,9299.000,35464.800,01/09/2021 21:55:51,28492.9,24.463
4785,1.329166667,8852.25,2.458958333,1:19:45.000,4.0742,6994.000,9300.900,35472.700,01/09/2021 21:55:52,28495.0,24.462
4786,1.329444444,8854.1,2.459472222,1:19:46.000,4.0742,6994.000,9302.800,35480.600,01/09/2021 21:55:53,28495.0,24.461
4787,1.329722222,8855.95,2.459986111,1:19:47.000,4.0742,6987.800,9304.800,35488.500,01/09/2021 21:55:54,28469.7,
4788,1.33,8857.8,2.4605,1:19:48.000,4.0742,6987.800,9306.700,35496.400,01/09/2021 21:55:55,28469.7,
4789,1.330277778,8859.65,2.461013889,1:19:49.000,4.0745,6994.000,9308.700,35504.400,01/09/2021 21:55:56,28497.1,
4790,1.330555556,8861.5,2.461527778,1:19:50.000,4.0745,6994.000,9310.600,35512.300,01/09/2021 21:55:57,28497.1,
4791,1.330833333,8863.35,2.462041667,1:19:51.000,4.0749,6994.000,9312.600,35520.200,01/09/2021 21:55:58,28499.9,
4792,1.331111111,8865.2,2.462555556,1:19:52.000,4.0749,6994.000,9314.500,35528.100,01/09/2021 21:55:59,28499.9,
4793,1.331388889,8867.05,2.463069444,1:19:53.000,4.0749,6994.000,9316.400,35536.000,01/09/2021 21:56:00,28499.9,
4794,1.331666667,8868.9,2.463583333,1:19:54.000,4.0749,6994.000,9318.400,35543.900,01/09/2021 21:56:01,28499.9,
4795,1.331944444,8870.75,2.464097222,1:19:55.000,4.0752,6994.000,9320.300,35551.900,01/09/2021 21:56:02,28501.9,
4796,1.332222222,8872.6,2.464611111,1:19:56.000,4.0752,6994.000,9322.300,35559.800,01/09/2021 21:56:03,28501.9,
4797,1.3325,8874.45,2.465125,1:19:57.000,4.0755,6994.000,9324.200,35567.700,01/09/2021 21:56:04,28504.0,
4798,1.332777778,8876.3,2.465638889,1:19:58.000,4.0755,6994.000,9326.200,35575.600,01/09/2021 21:56:05,28504.0,
4799,1.333055556,8878.15,2.466152778,1:19:59.000,4.0755,6994.000,9328.100,35583.500,01/09/2021 21:56:06,28504.0,
4800,1.333333333,8880,2.466666667,1:20:00.000,4.0755,6994.000,9330.000,35591.400,01/09/2021 21:56:07,28504.0,
4801,1.333611111,8881.85,2.467180556,1:20:01.000,4.0758,6994.000,9332.000,35599.400,01/09/2021 21:56:08,28506.1,
4802,1.333888889,8883.7,2.467694444,1:20:02.000,4.0758,6994.000,9333.900,35607.300,01/09/2021 21:56:09,28506.1,
4803,1.334166667,8885.55,2.468208333,1:20:03.000,4.0761,6994.000,9335.900,35615.200,01/09/2021 21:56:10,28508.2,
4804,1.334444444,8887.4,2.468722222,1:20:04.000,4.0761,6994.000,9337.800,35623.100,01/09/2021 21:56:11,28508.2,
4805,1.334722222,8889.25,2.469236111,1:20:05.000,4.0761,6994.000,9339.800,35631.000,01/09/2021 21:56:12,28508.2,
4806,1.335,8891.1,2.46975,1:20:06.000,4.0761,6994.000,9341.700,35638.900,01/09/2021 21:56:13,28508.2,
4807,1.335277778,8892.95,2.470263889,1:20:07.000,4.0764,6994.000,9343.600,35646.900,01/09/2021 21:56:14,28510.3,
4808,1.335555556,8894.8,2.470777778,1:20:08.000,4.0764,6994.000,9345.600,35654.800,01/09/2021 21:56:15,28510.3,
4809,1.335833333,8896.65,2.471291667,1:20:09.000,4.0767,6994.000,9347.500,35662.700,01/09/2021 21:56:16,28512.4,
4810,1.336111111,8898.5,2.471805556,1:20:10.000,4.0767,6994.000,9349.500,35670.600,01/09/2021 21:56:17,28512.4,
4811,1.336388889,8900.35,2.472319444,1:20:11.000,4.0767,6994.000,9351.400,35678.500,01/09/2021 21:56:18,28512.4,
4812,1.336666667,8902.2,2.472833333,1:20:12.000,4.0770,6994.000,9353.400,35686.500,01/09/2021 21:56:19,28514.5,
4813,1.336944444,8904.05,2.473347222,1:20:13.000,4.0770,6994.000,9355.300,35694.400,01/09/2021 21:56:20,28514.5,
4814,1.337222222,8905.9,2.473861111,1:20:14.000,4.0770,6987.800,9357.200,35702.300,01/09/2021 21:56:21,28489.3,
4815,1.3375,8907.75,2.474375,1:20:15.000,4.0773,6994.000,9359.200,35710.200,01/09/2021 21:56:22,28516.6,
4816,1.337777778,8909.6,2.474888889,1:20:16.000,4.0773,6994.000,9361.100,35718.100,01/09/2021 21:56:23,28516.6,
4817,1.338055556,8911.45,2.475402778,1:20:17.000,4.0773,6994.000,9363.100,35726.100,01/09/2021 21:56:24,28516.6,
4818,1.338333333,8913.3,2.475916667,1:20:18.000,4.0776,6987.800,9365.000,35734.000,01/09/2021 21:56:25,28493.5,
4819,1.338611111,8915.15,2.476430556,1:20:19.000,4.0776,6994.000,9367.000,35741.900,01/09/2021 21:56:26,28518.7,
4820,1.338888889,8917,2.476944444,1:20:20.000,4.0776,6994.000,9368.900,35749.800,01/09/2021 21:56:27,28518.7,
4821,1.339166667,8918.85,2.477458333,1:20:21.000,4.0780,6994.000,9370.800,35757.700,01/09/2021 21:56:28,28521.5,
4822,1.339444444,8920.7,2.477972222,1:20:22.000,4.0780,6994.000,9372.800,35765.700,01/09/2021 21:56:29,28521.5,
4823,1.339722222,8922.55,2.478486111,1:20:23.000,4.0780,6994.000,9374.700,35773.600,01/09/2021 21:56:30,28521.5,
4824,1.34,8924.4,2.479,1:20:24.000,4.0783,6994.000,9376.700,35781.500,01/09/2021 21:56:31,28523.6,
4825,1.340277778,8926.25,2.479513889,1:20:25.000,4.0783,6994.000,9378.600,35789.400,01/09/2021 21:56:32,28523.6,
4826,1.340555556,8928.1,2.480027778,1:20:26.000,4.0786,6994.000,9380.500,35797.400,01/09/2021 21:56:33,28525.7,
4827,1.340833333,8929.95,2.480541667,1:20:27.000,4.0786,6994.000,9382.500,35805.300,01/09/2021 21:56:34,28525.7,
4828,1.341111111,8931.8,2.481055556,1:20:28.000,4.0786,6994.000,9384.400,35813.200,01/09/2021 21:56:35,28525.7,
4829,1.341388889,8933.65,2.481569444,1:20:29.000,4.0786,6994.000,9386.400,35821.100,01/09/2021 21:56:36,28525.7,
4830,1.341666667,8935.5,2.482083333,1:20:30.000,4.0789,6994.000,9388.300,35829.100,01/09/2021 21:56:37,28527.8,
4831,1.341944444,8937.35,2.482597222,1:20:31.000,4.0789,6994.000,9390.300,35837.000,01/09/2021 21:56:38,28527.8,
4832,1.342222222,8939.2,2.483111111,1:20:32.000,4.0792,6994.000,9392.200,35844.900,01/09/2021 21:56:39,28529.9,
4833,1.3425,8941.05,2.483625,1:20:33.000,4.0792,6994.000,9394.100,35852.800,01/09/2021 21:56:40,28529.9,
4834,1.342777778,8942.9,2.484138889,1:20:34.000,4.0792,6994.000,9396.100,35860.700,01/09/2021 21:56:41,28529.9,
4835,1.343055556,8944.75,2.484652778,1:20:35.000,4.0792,6994.000,9398.000,35868.700,01/09/2021 21:56:42,28529.9,
4836,1.343333333,8946.6,2.485166667,1:20:36.000,4.0795,6994.000,9400.000,35876.600,01/09/2021 21:56:43,28532.0,
4837,1.343611111,8948.45,2.485680556,1:20:37.000,4.0795,6994.000,9401.900,35884.500,01/09/2021 21:56:44,28532.0,
4838,1.343888889,8950.3,2.486194444,1:20:38.000,4.0795,6994.000,9403.900,35892.500,01/09/2021 21:56:45,28532.0,
4839,1.344166667,8952.15,2.486708333,1:20:39.000,4.0798,6994.000,9405.800,35900.400,01/09/2021 21:56:46,28534.1,
4840,1.344444444,8954,2.487222222,1:20:40.000,4.0798,6994.000,9407.700,35908.300,01/09/2021 21:56:47,28534.1,
4841,1.344722222,8955.85,2.487736111,1:20:41.000,4.0801,6994.000,9409.700,35916.200,01/09/2021 21:56:48,28536.2,
4842,1.345,8957.7,2.48825,1:20:42.000,4.0801,6994.000,9411.600,35924.200,01/09/2021 21:56:49,28536.2,
4843,1.345277778,8959.55,2.488763889,1:20:43.000,4.0801,6994.000,9413.600,35932.100,01/09/2021 21:56:50,28536.2,
4844,1.345555556,8961.4,2.489277778,1:20:44.000,4.0807,6994.000,9415.500,35940.000,01/09/2021 21:56:51,28540.4,
4845,1.345833333,8963.25,2.489791667,1:20:45.000,4.0807,6994.000,9417.500,35947.900,01/09/2021 21:56:52,28540.4,
4846,1.346111111,8965.1,2.490305556,1:20:46.000,4.0807,6994.000,9419.400,35955.900,01/09/2021 21:56:53,28540.4,
4847,1.346388889,8966.95,2.490819444,1:20:47.000,4.0811,6994.000,9421.300,35963.800,01/09/2021 21:56:54,28543.2,
4848,1.346666667,8968.8,2.491333333,1:20:48.000,4.0811,6994.000,9423.300,35971.700,01/09/2021 21:56:55,28543.2,
4849,1.346944444,8970.65,2.491847222,1:20:49.000,4.0811,6994.000,9425.200,35979.600,01/09/2021 21:56:56,28543.2,
4850,1.347222222,8972.5,2.492361111,1:20:50.000,4.0814,6994.000,9427.200,35987.600,01/09/2021 21:56:57,28545.3,
4851,1.3475,8974.35,2.492875,1:20:51.000,4.0814,6994.000,9429.100,35995.500,01/09/2021 21:56:58,28545.3,
4852,1.347777778,8976.2,2.493388889,1:20:52.000,4.0814,6994.000,9431.100,36003.400,01/09/2021 21:56:59,28545.3,
4853,1.348055556,8978.05,2.493902778,1:20:53.000,4.0817,6987.800,9433.000,36011.400,01/09/2021 21:57:00,28522.1,
4854,1.348333333,8979.9,2.494416667,1:20:54.000,4.0817,6994.000,9434.900,36019.300,01/09/2021 21:57:01,28547.4,
4855,1.348611111,8981.75,2.494930556,1:20:55.000,4.0820,6994.000,9436.900,36027.200,01/09/2021 21:57:02,28549.5,
4856,1.348888889,8983.6,2.495444444,1:20:56.000,4.0820,6994.000,9438.800,36035.200,01/09/2021 21:57:03,28549.5,
4857,1.349166667,8985.45,2.495958333,1:20:57.000,4.0820,6994.000,9440.800,36043.100,01/09/2021 21:57:04,28549.5,
4858,1.349444444,8987.3,2.496472222,1:20:58.000,4.0820,6994.000,9442.700,36051.000,01/09/2021 21:57:05,28549.5,
4859,1.349722222,8989.15,2.496986111,1:20:59.000,4.0823,6994.000,9444.700,36058.900,01/09/2021 21:57:06,28551.6,
4860,1.35,8991,2.4975,1:21:00.000,4.0823,6994.000,9446.600,36066.900,01/09/2021 21:57:07,28551.6,
4861,1.350277778,8992.85,2.498013889,1:21:01.000,4.0826,6994.000,9448.500,36074.800,01/09/2021 21:57:08,28553.7,
4862,1.350555556,8994.7,2.498527778,1:21:02.000,4.0826,6994.000,9450.500,36082.700,01/09/2021 21:57:09,28553.7,
4863,1.350833333,8996.55,2.499041667,1:21:03.000,4.0826,6994.000,9452.400,36090.700,01/09/2021 21:57:10,28553.7,
4864,1.351111111,8998.4,2.499555556,1:21:04.000,4.0826,6994.000,9454.400,36098.600,01/09/2021 21:57:11,28553.7,
4865,1.351388889,9000.25,2.500069444,1:21:05.000,4.0829,6994.000,9456.300,36106.500,01/09/2021 21:57:12,28555.8,
4866,1.351666667,9002.1,2.500583333,1:21:06.000,4.0829,6994.000,9458.300,36114.500,01/09/2021 21:57:13,28555.8,
4867,1.351944444,9003.95,2.501097222,1:21:07.000,4.0832,6994.000,9460.200,36122.400,01/09/2021 21:57:14,28557.9,
4868,1.352222222,9005.8,2.501611111,1:21:08.000,4.0832,6987.800,9462.100,36130.300,01/09/2021 21:57:15,28532.6,
4869,1.3525,9007.65,2.502125,1:21:09.000,4.0832,6994.000,9464.100,36138.300,01/09/2021 21:57:16,28557.9,
4870,1.352777778,9009.5,2.502638889,1:21:10.000,4.0835,6994.000,9466.000,36146.200,01/09/2021 21:57:17,28560.0,
4871,1.353055556,9011.35,2.503152778,1:21:11.000,4.0835,6994.000,9468.000,36154.100,01/09/2021 21:57:18,28560.0,
4872,1.353333333,9013.2,2.503666667,1:21:12.000,4.0838,6994.000,9469.900,36162.100,01/09/2021 21:57:19,28562.1,
4873,1.353611111,9015.05,2.504180556,1:21:13.000,4.0838,6994.000,9471.900,36170.000,01/09/2021 21:57:20,28562.1,
4874,1.353888889,9016.9,2.504694444,1:21:14.000,4.0838,6994.000,9473.800,36177.900,01/09/2021 21:57:21,28562.1,
4875,1.354166667,9018.75,2.505208333,1:21:15.000,4.0838,6994.000,9475.700,36185.900,01/09/2021 21:57:22,28562.1,
4876,1.354444444,9020.6,2.505722222,1:21:16.000,4.0842,6994.000,9477.700,36193.800,01/09/2021 21:57:23,28564.9,
4877,1.354722222,9022.45,2.506236111,1:21:17.000,4.0842,6994.000,9479.600,36201.700,01/09/2021 21:57:24,28564.9,
4878,1.355,9024.3,2.50675,1:21:18.000,4.0845,6994.000,9481.600,36209.700,01/09/2021 21:57:25,28567.0,
4879,1.355277778,9026.15,2.507263889,1:21:19.000,4.0845,6994.000,9483.500,36217.600,01/09/2021 21:57:26,28567.0,
4880,1.355555556,9028,2.507777778,1:21:20.000,4.0845,6994.000,9485.500,36225.500,01/09/2021 21:57:27,28567.0,
4881,1.355833333,9029.85,2.508291667,1:21:21.000,4.0848,6994.000,9487.400,36233.500,01/09/2021 21:57:28,28569.1,
4882,1.356111111,9031.7,2.508805556,1:21:22.000,4.0848,6994.000,9489.300,36241.400,01/09/2021 21:57:29,28569.1,
4883,1.356388889,9033.55,2.509319444,1:21:23.000,4.0848,6994.000,9491.300,36249.300,01/09/2021 21:57:30,28569.1,
4884,1.356666667,9035.4,2.509833333,1:21:24.000,4.0851,6994.000,9493.200,36257.300,01/09/2021 21:57:31,28571.2,
4885,1.356944444,9037.25,2.510347222,1:21:25.000,4.0851,6994.000,9495.200,36265.200,01/09/2021 21:57:32,28571.2,
4886,1.357222222,9039.1,2.510861111,1:21:26.000,4.0851,6994.000,9497.100,36273.100,01/09/2021 21:57:33,28571.2,
4887,1.3575,9040.95,2.511375,1:21:27.000,4.0854,6994.000,9499.100,36281.100,01/09/2021 21:57:34,28573.3,
4888,1.357777778,9042.8,2.511888889,1:21:28.000,4.0854,6994.000,9501.000,36289.000,01/09/2021 21:57:35,28573.3,
4889,1.358055556,9044.65,2.512402778,1:21:29.000,4.0854,6994.000,9502.900,36297.000,01/09/2021 21:57:36,28573.3,
4890,1.358333333,9046.5,2.512916667,1:21:30.000,4.0857,6994.000,9504.900,36304.900,01/09/2021 21:57:37,28575.4,
4891,1.358611111,9048.35,2.513430556,1:21:31.000,4.0857,6994.000,9506.800,36312.800,01/09/2021 21:57:38,28575.4,
4892,1.358888889,9050.2,2.513944444,1:21:32.000,4.0860,6994.000,9508.800,36320.800,01/09/2021 21:57:39,28577.5,
4893,1.359166667,9052.05,2.514458333,1:21:33.000,4.0860,6987.800,9510.700,36328.700,01/09/2021 21:57:40,28552.2,
4894,1.359444444,9053.9,2.514972222,1:21:34.000,4.0860,6994.000,9512.700,36336.600,01/09/2021 21:57:41,28577.5,
4895,1.359722222,9055.75,2.515486111,1:21:35.000,4.0860,6994.000,9514.600,36344.600,01/09/2021 21:57:42,28577.5,
4896,1.36,9057.6,2.516,1:21:36.000,4.0863,6994.000,9516.500,36352.500,01/09/2021 21:57:43,28579.6,
4897,1.360277778,9059.45,2.516513889,1:21:37.000,4.0863,6994.000,9518.500,36360.500,01/09/2021 21:57:44,28579.6,
4898,1.360555556,9061.3,2.517027778,1:21:38.000,4.0866,6994.000,9520.400,36368.400,01/09/2021 21:57:45,28581.7,
4899,1.360833333,9063.15,2.517541667,1:21:39.000,4.0866,6987.800,9522.400,36376.300,01/09/2021 21:57:46,28556.3,
4900,1.361111111,9065,2.518055556,1:21:40.000,4.0866,6994.000,9524.300,36384.300,01/09/2021 21:57:47,28581.7,
4901,1.361388889,9066.85,2.518569444,1:21:41.000,4.0869,6994.000,9526.200,36392.200,01/09/2021 21:57:48,28583.8,
4902,1.361666667,9068.7,2.519083333,1:21:42.000,4.0869,6994.000,9528.200,36400.200,01/09/2021 21:57:49,28583.8,
4903,1.361944444,9070.55,2.519597222,1:21:43.000,4.0869,6994.000,9530.100,36408.100,01/09/2021 21:57:50,28583.8,
4904,1.362222222,9072.4,2.520111111,1:21:44.000,4.0873,6994.000,9532.100,36416.000,01/09/2021 21:57:51,28586.6,
4905,1.3625,9074.25,2.520625,1:21:45.000,4.0873,6994.000,9534.000,36424.000,01/09/2021 21:57:52,28586.6,
4906,1.362777778,9076.1,2.521138889,1:21:46.000,4.0873,6987.800,9536.000,36431.900,01/09/2021 21:57:53,28561.2,
4907,1.363055556,9077.95,2.521652778,1:21:47.000,4.0876,6994.000,9537.900,36439.900,01/09/2021 21:57:54,28588.7,
4908,1.363333333,9079.8,2.522166667,1:21:48.000,4.0876,6994.000,9539.800,36447.800,01/09/2021 21:57:55,28588.7,
4909,1.363611111,9081.65,2.522680556,1:21:49.000,4.0879,6994.000,9541.800,36455.700,01/09/2021 21:57:56,28590.8,
4910,1.363888889,9083.5,2.523194444,1:21:50.000,4.0879,6994.000,9543.700,36463.700,01/09/2021 21:57:57,28590.8,
4911,1.364166667,9085.35,2.523708333,1:21:51.000,4.0879,6994.000,9545.700,36471.600,01/09/2021 21:57:58,28590.8,
4912,1.364444444,9087.2,2.524222222,1:21:52.000,4.0885,6994.000,9547.600,36479.600,01/09/2021 21:57:59,28595.0,
4913,1.364722222,9089.05,2.524736111,1:21:53.000,4.0885,6994.000,9549.600,36487.500,01/09/2021 21:58:00,28595.0,
4914,1.365,9090.9,2.52525,1:21:54.000,4.0885,6994.000,9551.500,36495.400,01/09/2021 21:58:01,28595.0,
4915,1.365277778,9092.75,2.525763889,1:21:55.000,4.0888,6994.000,9553.400,36503.400,01/09/2021 21:58:02,28597.1,
4916,1.365555556,9094.6,2.526277778,1:21:56.000,4.0888,6994.000,9555.400,36511.300,01/09/2021 21:58:03,28597.1,
4917,1.365833333,9096.45,2.526791667,1:21:57.000,4.0888,6994.000,9557.300,36519.300,01/09/2021 21:58:04,28597.1,
4918,1.366111111,9098.3,2.527305556,1:21:58.000,4.0891,6994.000,9559.300,36527.200,01/09/2021 21:58:05,28599.2,
4919,1.366388889,9100.15,2.527819444,1:21:59.000,4.0891,6994.000,9561.200,36535.200,01/09/2021 21:58:06,28599.2,
4920,1.366666667,9102,2.528333333,1:22:00.000,4.0894,6994.000,9563.200,36543.100,01/09/2021 21:58:07,28601.3,
4921,1.366944444,9103.85,2.528847222,1:22:01.000,4.0894,6994.000,9565.100,36551.000,01/09/2021 21:58:08,28601.3,
4922,1.367222222,9105.7,2.529361111,1:22:02.000,4.0894,6994.000,9567.000,36559.000,01/09/2021 21:58:09,28601.3,
4923,1.3675,9107.55,2.529875,1:22:03.000,4.0894,6994.000,9569.000,36566.900,01/09/2021 21:58:10,28601.3,
4924,1.367777778,9109.4,2.530388889,1:22:04.000,4.0897,6987.800,9570.900,36574.900,01/09/2021 21:58:11,28578.0,
4925,1.368055556,9111.25,2.530902778,1:22:05.000,4.0897,6994.000,9572.900,36582.800,01/09/2021 21:58:12,28603.4,
4926,1.368333333,9113.1,2.531416667,1:22:06.000,4.0900,6994.000,9574.800,36590.800,01/09/2021 21:58:13,28605.5,
4927,1.368611111,9114.95,2.531930556,1:22:07.000,4.0900,6987.800,9576.800,36598.700,01/09/2021 21:58:14,28580.1,
4928,1.368888889,9116.8,2.532444444,1:22:08.000,4.0900,6994.000,9578.700,36606.700,01/09/2021 21:58:15,28605.5,
4929,1.369166667,9118.65,2.532958333,1:22:09.000,4.0904,6994.000,9580.600,36614.600,01/09/2021 21:58:16,28608.3,
4930,1.369444444,9120.5,2.533472222,1:22:10.000,4.0904,6994.000,9582.600,36622.600,01/09/2021 21:58:17,28608.3,
4931,1.369722222,9122.35,2.533986111,1:22:11.000,4.0904,6987.800,9584.500,36630.500,01/09/2021 21:58:18,28582.9,
4932,1.37,9124.2,2.5345,1:22:12.000,4.0907,6994.000,9586.500,36638.400,01/09/2021 21:58:19,28610.4,
4933,1.370277778,9126.05,2.535013889,1:22:13.000,4.0907,6994.000,9588.400,36646.400,01/09/2021 21:58:20,28610.4,
4934,1.370555556,9127.9,2.535527778,1:22:14.000,4.0910,6994.000,9590.400,36654.300,01/09/2021 21:58:21,28612.5,
4935,1.370833333,9129.75,2.536041667,1:22:15.000,4.0910,6994.000,9592.300,36662.300,01/09/2021 21:58:22,28612.5,
4936,1.371111111,9131.6,2.536555556,1:22:16.000,4.0910,6994.000,9594.200,36670.200,01/09/2021 21:58:23,28612.5,
4937,1.371388889,9133.45,2.537069444,1:22:17.000,4.0913,6994.000,9596.200,36678.200,01/09/2021 21:58:24,28614.6,
4938,1.371666667,9135.3,2.537583333,1:22:18.000,4.0913,6994.000,9598.100,36686.100,01/09/2021 21:58:25,28614.6,
4939,1.371944444,9137.15,2.538097222,1:22:19.000,4.0913,6994.000,9600.100,36694.100,01/09/2021 21:58:26,28614.6,
4940,1.372222222,9139,2.538611111,1:22:20.000,4.0913,6987.800,9602.000,36702.000,01/09/2021 21:58:27,28589.2,
4941,1.3725,9140.85,2.539125,1:22:21.000,4.0916,6994.000,9604.000,36710.000,01/09/2021 21:58:28,28616.7,
4942,1.372777778,9142.7,2.539638889,1:22:22.000,4.0916,6994.000,9605.900,36717.900,01/09/2021 21:58:29,28616.7,
4943,1.373055556,9144.55,2.540152778,1:22:23.000,4.0919,6994.000,9607.800,36725.900,01/09/2021 21:58:30,28618.7,
4944,1.373333333,9146.4,2.540666667,1:22:24.000,4.0919,6994.000,9609.800,36733.800,01/09/2021 21:58:31,28618.7,
4945,1.373611111,9148.25,2.541180556,1:22:25.000,4.0919,6994.000,9611.700,36741.800,01/09/2021 21:58:32,28618.7,
4946,1.373888889,9150.1,2.541694444,1:22:26.000,4.0922,6994.000,9613.700,36749.700,01/09/2021 21:58:33,28620.8,
4947,1.374166667,9151.95,2.542208333,1:22:27.000,4.0922,6994.000,9615.600,36757.700,01/09/2021 21:58:34,28620.8,
4948,1.374444444,9153.8,2.542722222,1:22:28.000,4.0922,6994.000,9617.600,36765.600,01/09/2021 21:58:35,28620.8,
4949,1.374722222,9155.65,2.543236111,1:22:29.000,4.0925,6994.000,9619.500,36773.600,01/09/2021 21:58:36,28622.9,
4950,1.375,9157.5,2.54375,1:22:30.000,4.0925,6994.000,9621.400,36781.500,01/09/2021 21:58:37,28622.9,
4951,1.375277778,9159.35,2.544263889,1:22:31.000,4.0928,6994.000,9623.400,36789.500,01/09/2021 21:58:38,28625.0,
4952,1.375555556,9161.2,2.544777778,1:22:32.000,4.0928,6994.000,9625.300,36797.400,01/09/2021 21:58:39,28625.0,
4953,1.375833333,9163.05,2.545291667,1:22:33.000,4.0928,6994.000,9627.300,36805.400,01/09/2021 21:58:40,28625.0,
4954,1.376111111,9164.9,2.545805556,1:22:34.000,4.0931,6994.000,9629.200,36813.300,01/09/2021 21:58:41,28627.1,
4955,1.376388889,9166.75,2.546319444,1:22:35.000,4.0931,6994.000,9631.200,36821.300,01/09/2021 21:58:42,28627.1,
4956,1.376666667,9168.6,2.546833333,1:22:36.000,4.0931,6994.000,9633.100,36829.200,01/09/2021 21:58:43,28627.1,
4957,1.376944444,9170.45,2.547347222,1:22:37.000,4.0935,6994.000,9635.000,36837.200,01/09/2021 21:58:44,28629.9,
4958,1.377222222,9172.3,2.547861111,1:22:38.000,4.0935,6987.800,9637.000,36845.100,01/09/2021 21:58:45,28604.6,
4959,1.3775,9174.15,2.548375,1:22:39.000,4.0938,6994.000,9638.900,36853.100,01/09/2021 21:58:46,28632.0,
4960,1.377777778,9176,2.548888889,1:22:40.000,4.0938,6994.000,9640.900,36861.000,01/09/2021 21:58:47,28632.0,
